sample,total_reads,pathogen,n_reads,order,relative_abundance,median_prevalence,lower_ci,upper_ci,median_incidence,lower_ci_incidence,upper_ci_incidence,ra_1_incidence_median,ra_1_incidence_lower_ci,ra_1_incidence_upper_ci,ra_1_prevalence_median,ra_1_prevalence_lower_ci,ra_1_prevalence_upper_ci
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,HCoV-OC43,55,first,1.26E-07,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,8.72E-08,2.35E-07,3.66E-08,1.03E-07,2.76E-07,4.39E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,RSV-A,17,first,3.90E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.44E-07,2.48E-06,2.86E-08,2.02E-07,3.48E-06,4.04E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,RSV-B,18,first,4.13E-08,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,1.57E-07,2.65E-06,3.22E-08,2.21E-07,3.70E-06,4.56E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus A,19,first,4.36E-08,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,7.09E-08,2.61E-07,2.58E-08,7.14E-08,2.61E-07,2.62E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus B,7,first,1.61E-08,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,8.42E-08,1.44E-06,1.70E-08,8.43E-08,1.44E-06,1.71E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinovirus C,69,first,1.58E-07,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,1.76E-07,5.34E-07,6.98E-08,1.77E-07,5.36E-07,7.14E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,SARS-CoV-2,140,first,3.21E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,1.42E-06,2.45E-05,2.84E-07,1.67E-06,2.86E-05,3.35E-07
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Influenza,59,second,1.35E-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Mononegavirales,42,second,9.64E-08,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,1.10E-07,4.07E-07,3.93E-08,1.54E-07,5.71E-07,5.59E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Coronaviruses (seasonal),90,second,2.06E-07,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,8.61E-08,1.98E-07,3.86E-08,1.02E-07,2.33E-07,4.71E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Rhinoviruses,95,second,2.18E-07,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,1.16E-07,2.58E-07,5.53E-08,1.19E-07,2.60E-07,5.74E-08
MJ-2025-01-20-a-BOSDITPN_20250108_S25,435835796,Coronaviruses (SARS-CoV-2),140,second,3.21E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,1.42E-06,2.45E-05,2.84E-07,1.67E-06,2.86E-05,3.35E-07
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Flu B,4,zeroth,5.66E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,H1N1,17,zeroth,2.41E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,H3N2,26,zeroth,3.68E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HPIV1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HPIV2,1,zeroth,1.42E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HPIV4b,0,zeroth,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Human coronavirus 229E,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Human coronavirus HKU1,0,zeroth,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Human coronavirus NL63,11,zeroth,1.56E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.44E-08,4.43E-08,5.58E-09,1.69E-08,5.18E-08,6.67E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Human coronavirus OC43,41,zeroth,5.80E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,4.01E-08,1.08E-07,1.68E-08,4.74E-08,1.27E-07,2.02E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,RSV-A,16,zeroth,2.26E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,8.34E-08,1.44E-06,1.66E-08,1.17E-07,2.02E-06,2.34E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,RSV-B,2,zeroth,2.83E-09,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,1.08E-08,1.81E-07,2.21E-09,1.51E-08,2.54E-07,3.12E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A,2,zeroth,2.83E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,4.61E-09,1.69E-08,1.67E-09,4.63E-09,1.69E-08,1.70E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A12,2,zeroth,2.83E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A24,1,zeroth,1.42E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A40,2,zeroth,2.83E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A80,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus B103,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus B3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C,13,zeroth,1.84E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,2.04E-08,6.21E-08,8.11E-09,2.06E-08,6.23E-08,8.30E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C11,11,zeroth,1.56E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C19,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C2,2,zeroth,2.83E-09,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,1.46E-08,2.52E-07,2.92E-09,1.47E-08,2.52E-07,2.95E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C34,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C36,1,zeroth,1.42E-09,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,7.30E-09,1.26E-07,1.45E-09,7.31E-09,1.26E-07,1.47E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C4,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C44,2,zeroth,2.83E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C55,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C56,0,zeroth,0,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C7,2,zeroth,2.83E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C8,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Severe acute respiratory syndrome coronavirus 2,136,zeroth,1.92E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,8.54E-07,1.47E-05,1.70E-07,9.98E-07,1.72E-05,2.00E-07
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Influenza B,4,first,5.66E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Influenza A,43,first,6.09E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HPIV2,1,first,1.42E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HPIV4b,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HCoV-229E,0,first,0,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HCoV-HKU1,0,first,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HCoV-NL63,11,first,1.56E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.44E-08,4.43E-08,5.58E-09,1.69E-08,5.18E-08,6.67E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,HCoV-OC43,41,first,5.80E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,4.01E-08,1.08E-07,1.68E-08,4.74E-08,1.27E-07,2.02E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,RSV-A,16,first,2.26E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,8.34E-08,1.44E-06,1.66E-08,1.17E-07,2.02E-06,2.34E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,RSV-B,2,first,2.83E-09,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,1.08E-08,1.81E-07,2.21E-09,1.51E-08,2.54E-07,3.12E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus A,7,first,9.91E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,1.61E-08,5.92E-08,5.86E-09,1.62E-08,5.93E-08,5.96E-09
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus B,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinovirus C,31,first,4.39E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,4.87E-08,1.48E-07,1.93E-08,4.92E-08,1.48E-07,1.98E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,SARS-CoV-2,136,first,1.92E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,8.54E-07,1.47E-05,1.70E-07,9.98E-07,1.72E-05,2.00E-07
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Influenza,47,second,6.65E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Mononegavirales,19,second,2.69E-08,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,3.06E-08,1.14E-07,1.10E-08,4.31E-08,1.59E-07,1.56E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Coronaviruses (seasonal),52,second,7.36E-08,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,3.07E-08,7.06E-08,1.38E-08,3.65E-08,8.31E-08,1.68E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Rhinoviruses,38,second,5.38E-08,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,2.87E-08,6.37E-08,1.36E-08,2.93E-08,6.42E-08,1.42E-08
MJ-2025-01-20-b-BOSDITPS_20250108_S20,706565593,Coronaviruses (SARS-CoV-2),136,second,1.92E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,8.54E-07,1.47E-05,1.70E-07,9.98E-07,1.72E-05,2.00E-07
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Flu B,2,zeroth,3.24E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,H1N1,5,zeroth,8.09E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,H3N2,18,zeroth,2.91E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HPIV1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HPIV2,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HPIV4b,0,zeroth,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Human coronavirus 229E,8,zeroth,1.29E-08,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,5.72E-08,9.88E-07,1.14E-08,6.69E-08,1.15E-06,1.34E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Human coronavirus HKU1,0,zeroth,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Human coronavirus NL63,11,zeroth,1.78E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.64E-08,5.06E-08,6.38E-09,1.93E-08,5.92E-08,7.63E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Human coronavirus OC43,36,zeroth,5.82E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,4.03E-08,1.09E-07,1.69E-08,4.76E-08,1.27E-07,2.03E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,RSV-A,28,zeroth,4.53E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.67E-07,2.88E-06,3.32E-08,2.34E-07,4.04E-06,4.69E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,RSV-B,4,zeroth,6.47E-09,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,2.47E-08,4.15E-07,5.05E-09,3.46E-08,5.81E-07,7.14E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A,3,zeroth,4.85E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,7.90E-09,2.90E-08,2.87E-09,7.95E-09,2.91E-08,2.92E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A24,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A40,1,zeroth,1.62E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A80,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus B103,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus B3,1,zeroth,1.62E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C,41,zeroth,6.63E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,7.37E-08,2.24E-07,2.92E-08,7.43E-08,2.24E-07,2.99E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C1,5,zeroth,8.09E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C11,9,zeroth,1.46E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C19,7,zeroth,1.13E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C2,0,zeroth,0,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C34,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C36,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C4,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C44,3,zeroth,4.85E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C55,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C56,5,zeroth,8.09E-09,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,4.27E-08,7.24E-07,8.66E-09,4.28E-08,7.24E-07,8.74E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C7,2,zeroth,3.24E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C8,1,zeroth,1.62E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Severe acute respiratory syndrome coronavirus 2,184,zeroth,2.98E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,1.32E-06,2.27E-05,2.63E-07,1.54E-06,2.65E-05,3.10E-07
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Influenza B,2,first,3.24E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Influenza A,23,first,3.72E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HPIV2,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HPIV4b,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HCoV-229E,8,first,1.29E-08,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,5.72E-08,9.88E-07,1.14E-08,6.69E-08,1.15E-06,1.34E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HCoV-HKU1,0,first,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HCoV-NL63,11,first,1.78E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.64E-08,5.06E-08,6.38E-09,1.93E-08,5.92E-08,7.63E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,HCoV-OC43,36,first,5.82E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,4.03E-08,1.09E-07,1.69E-08,4.76E-08,1.27E-07,2.03E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,RSV-A,28,first,4.53E-08,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.67E-07,2.88E-06,3.32E-08,2.34E-07,4.04E-06,4.69E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,RSV-B,4,first,6.47E-09,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,2.47E-08,4.15E-07,5.05E-09,3.46E-08,5.81E-07,7.14E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus A,4,first,6.47E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,1.05E-08,3.87E-08,3.83E-09,1.06E-08,3.87E-08,3.89E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus B,1,first,1.62E-09,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,8.48E-09,1.45E-07,1.71E-09,8.50E-09,1.45E-07,1.73E-09
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinovirus C,73,first,1.18E-07,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,1.31E-07,3.99E-07,5.21E-08,1.32E-07,4.00E-07,5.33E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,SARS-CoV-2,184,first,2.98E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,1.32E-06,2.27E-05,2.63E-07,1.54E-06,2.65E-05,3.10E-07
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Influenza,25,second,4.05E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Mononegavirales,32,second,5.18E-08,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,5.89E-08,2.19E-07,2.11E-08,8.29E-08,3.07E-07,3.01E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Coronaviruses (seasonal),55,second,8.90E-08,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,3.71E-08,8.53E-08,1.66E-08,4.42E-08,1.00E-07,2.03E-08
MJ-2025-01-20-b-BOSDITPN_20250108_S25,618032119,Rhinoviruses,78,second,1.26E-07,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,6.74E-08,1.49E-07,3.20E-08,6.87E-08,1.51E-07,3.33E-08
